PostalCode,Borough,Neighborhood,BoroughLatitude,BoroughLongitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
M4M,East Toronto,Studio District,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
M4M,East Toronto,Studio District,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
M4M,East Toronto,Studio District,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
M4M,East Toronto,Studio District,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
M4M,East Toronto,Studio District,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
M4M,East Toronto,Studio District,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
M4M,East Toronto,Studio District,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
M4M,East Toronto,Studio District,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
M4M,East Toronto,Studio District,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
M4M,East Toronto,Studio District,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
M4M,East Toronto,Studio District,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
M4M,East Toronto,Studio District,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
M4M,East Toronto,Studio District,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
M4M,East Toronto,Studio District,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
M4M,East Toronto,Studio District,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
M4M,East Toronto,Studio District,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
M4M,East Toronto,Studio District,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
M4M,East Toronto,Studio District,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
M4M,East Toronto,Studio District,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
M4M,East Toronto,Studio District,43.6595255,-79.340923,Value Village,43.66072824808859,-79.34169289062348,Thrift / Vintage Store
M4M,East Toronto,Studio District,43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,LCBO,43.66700154292355,-79.44174720320675,Liquor Store
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
M6H,West Toronto,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Coffee Time,43.66683723870163,-79.4461966261001,Coffee Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Hero Heroine,43.64900419974215,-79.42068636417389,Salon / Barbershop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Crywolf,43.64620715620378,-79.41958280659624,Boutique
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Soos,43.64625487651962,-79.4196494517963,Malay Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Böehmer,43.64629266324354,-79.41948952292074,New American Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Bobbie Sue's Mac + Cheese,43.64778276946676,-79.42041900552132,Mac & Cheese Joint
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Té,43.6457982128694,-79.41950829388077,Bistro
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Diner
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,Trinity Bellwoods Dog Park - The Bowl,43.64862507107537,-79.4144429897052,Dog Run
M6J,West Toronto,"Little Portugal, Trinity",43.6479267,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Pharmacy,43.638089904034146,-79.43180974511733,Bar
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Starbucks,43.63909,-79.427622,Coffee Shop
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,The Abbott,43.637996211047366,-79.43071653853734,Café
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Brodflour,43.637535,-79.422761,Bakery
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Quiznos,43.6391543,-79.427213,Sandwich Place
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Uma Cafe,43.63701567204681,-79.42404784920467,Café
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Kotta Japanese Restaurant,43.63874998596859,-79.42835029903067,Japanese Restaurant
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Subway,43.63884558702535,-79.42693137345816,Sandwich Place
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Cinema Nightclub,43.63761384433725,-79.42388994008574,Nightclub
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Canada Bread Factory,43.63596289864605,-79.42375357237529,Bakery
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
M6K,West Toronto,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,famous last words,43.665181,-79.468471,Speakeasy
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Junction Grill,43.66521011890175,-79.46846083483024,Diner
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Tim & Sue's No Frills,43.664243,-79.468643,Grocery Store
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,A&W,43.66552,-79.464731,Fast Food Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Shoxs,43.665352769160776,-79.46356279142312,Bar
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
M6P,West Toronto,"High Park, The Junction South",43.6616083,-79.4647633,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cider House,43.65068788125521,-79.45068513648656,Restaurant
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,TD Canada Trust,43.65056744467397,-79.45095769596264,Bank
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
M6R,West Toronto,"Parkdale, Roncesvalles",43.6489597,-79.456325,Coffee and All That Jazz,43.65147436864978,-79.4514964189698,Coffee Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Campo,43.655191,-79.487067,Italian Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Subway,43.6496442,-79.4840082,Sandwich Place
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Coffee Time,43.64963580087399,-79.48383654449651,Coffee Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Second Cup,43.650136727534054,-79.48079476951547,Café
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,The Station,43.64945618546807,-79.48466682393506,Diner
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Mamma's pizza,43.64979360189705,-79.48263465318523,Pizza Place
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Classico,43.649194,-79.484699,Pizza Place
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Yama,43.6498566723268,-79.48205245542091,Sushi Restaurant
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,West End Mamas,43.6487032,-79.484919,Health Food Store
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,(The New) Moksha Yoga Bloor West,43.648658140097254,-79.48524158555848,Yoga Studio
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,BloorWest Apple Specialist,43.65013183827076,-79.48080566097347,Electronics Store
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Carload Food Market,43.65014972066626,-79.480453552114,Grocery Store
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
M6S,West Toronto,"Runnymede, Swansea",43.6515706,-79.4844499,Java Joe's,43.650424,-79.479755,Café
M4J,East York/East Toronto,The Danforth  East,43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park
M4J,East York/East Toronto,The Danforth  East,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
M4N,Central Toronto,Lawrence Park,43.7280205,-79.3887901,HYC Design Inc.,43.72679332718912,-79.39168095588684,Business Service
M4N,Central Toronto,Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
M4N,Central Toronto,Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
M4N,Central Toronto,Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
M5N,Central Toronto,Roselawn,43.7116948,-79.4169356,Dr.Paul Hodges MIP,43.71063362746236,-79.41581010818481,Health & Beauty Service
M5N,Central Toronto,Roselawn,43.7116948,-79.4169356,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,900 Mount Pleasant - Residents Gym,43.71167058860572,-79.3917671882441,Gym / Fitness Center
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,redpath avenue parkette,43.712417066279734,-79.39449992445664,Playground
M4P,Central Toronto,Davisville North,43.7127511,-79.3901975,Provocative Pizza Series,43.708293114505096,-79.38954603484376,Pizza Place
M5P,Central Toronto,Forest Hill North & West,43.6969476,-79.4113072,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
M5P,Central Toronto,Forest Hill North & West,43.6969476,-79.4113072,TTC Bus #14 Glencairn,43.70022082088619,-79.41027359709935,Bus Line
M5P,Central Toronto,Forest Hill North & West,43.6969476,-79.4113072,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
M5P,Central Toronto,Forest Hill North & West,43.6969476,-79.4113072,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Nailsense,43.71746731916717,-79.40065341489495,Spa
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,A&W,43.715149,-79.399944,Fast Food Restaurant
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Tim Hortons,43.71489400011398,-79.39977586269379,Coffee Shop
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Starbucks,43.71559,-79.40045,Coffee Shop
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Second Cup,43.714583000256965,-79.40011973797179,Café
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Milkcow,43.71590694517564,-79.40012454986572,Ice Cream Shop
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Running Room,43.715225,-79.399808,Sporting Goods Shop
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Pet Valu,43.71412602510993,-79.39997509672807,Pet Store
M4R,Central Toronto,North Toronto West,43.7153834,-79.4056784,Budget Car & Truck Rental,43.718479,-79.401165,Rental Car Location
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6727097,-79.4056784,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
